/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/A-2 1st Floor Plan.pdf	149970	1721950402
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/SKM_C25825080417310.pdf	255798	1754353023
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Magnolia Ave Ontario Residence v2.0074.rvt	80777216	1769223030
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Magnolia Ave Ontario Residence.rvt	81596416	1736821509
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Title 24/ADU/Magnolia Ave - CF1R ADU.pdf	716693	1734473527
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Title 24/ADU/plot.log	183	1734474074
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Title 24/ADU/Title 24 24x36.dwg	517259	1734474100
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Title 24/ADU/24x36 Sheet 2.pdf	11151367	1734474074
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Title 24/ADU/XR Border Magnolia Ave ADU.bak	116559	1728325073
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Title 24/ADU/24x36 Sheet 1.pdf	7159498	1734487997
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Title 24/ADU/Title 24 24x36.bak	519373	1734473974
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Title 24/ADU/XR Border Magnolia Ave ADU.dwg	117006	1734473648
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Title 24/ADU/Magnolia Ave Ontario ADU Title 24.pdf	1095374	1734473544
